run;timestamp;sistema;query_id;carga;categoria;metrica;unidade;valor;tempo;num_tuplas;observacao
0;2026-07-02 20:20:16;sistema_giovana;75;Busca de produtos por cat_nome - 25;Lookup Simples;tuplas por milissegundos;tp/ms;1.1356377167391882;37.8642;43;cache quente
0;2026-07-02 20:20:16;sistema_giovana;26;Busca de reviews por ASIN - 7;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.6224;0;cache quente
0;2026-07-02 20:20:16;sistema_giovana;27;Busca de produto por ASIN - 11;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2587;0;cache quente
0;2026-07-02 20:20:16;sistema_giovana;28;Busca de produtos similares por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;5.845936183022071;0.1711;1;cache quente
0;2026-07-02 20:20:17;sistema_giovana;29;Busca de reviews por ASIN - 8;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.7627;0;cache quente
0;2026-07-02 20:20:17;sistema_giovana;30;Busca de categorias por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2640;0;cache quente
0;2026-07-02 20:20:17;sistema_giovana;76;Busca de produtos por cat_nome - 26;Lookup Simples;tuplas por milissegundos;tp/ms;3.7910020404008287;233.1837;884;cache quente
0;2026-07-02 20:20:17;sistema_giovana;77;Busca de produtos por cat_nome - 27;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;131.6112;0;cache quente
0;2026-07-02 20:20:17;sistema_giovana;78;Busca de produtos por cat_nome - 28;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;154.0600;0;cache quente
0;2026-07-02 20:20:17;sistema_giovana;79;Busca de produtos por cat_nome - 29;Lookup Simples;tuplas por milissegundos;tp/ms;200.17396667655083;102.7806;20574;cache quente
0;2026-07-02 20:20:17;sistema_giovana;80;Busca de produtos por cat_nome - 30;Lookup Simples;tuplas por milissegundos;tp/ms;16.354761715551057;228.5573;3738;cache quente
0;2026-07-02 20:20:17;sistema_giovana;31;Busca de produto por ASIN - 12;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.3499;0;cache quente
0;2026-07-02 20:20:17;sistema_giovana;32;Busca de reviews por ASIN - 9;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.5362;0;cache quente
0;2026-07-02 20:20:17;sistema_giovana;33;Busca de produto por ASIN - 13;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2417;0;cache quente
0;2026-07-02 20:20:17;sistema_giovana;34;Busca de produtos similares por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1416;0;cache quente
0;2026-07-02 20:20:17;sistema_giovana;35;Busca de reviews por ASIN - 10;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.8935;0;cache quente
0;2026-07-02 20:20:18;sistema_giovana;81;Busca de produtos por cat_nome - 31;Lookup Simples;tuplas por milissegundos;tp/ms;0.1193395334856887;83.7945;10;cache quente
0;2026-07-02 20:20:18;sistema_giovana;82;Busca de produtos por cat_nome - 32;Lookup Simples;tuplas por milissegundos;tp/ms;627.2986191209993;125.9751;79024;cache quente
0;2026-07-02 20:20:18;sistema_giovana;83;Busca de produtos por cat_nome - 33;Lookup Simples;tuplas por milissegundos;tp/ms;0.6842411356721293;36.5368;25;cache quente
0;2026-07-02 20:20:18;sistema_giovana;84;Busca de produtos por cat_nome - 34;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;131.9098;0;cache quente
0;2026-07-02 20:20:18;sistema_giovana;85;Busca de produtos por cat_nome - 35;Lookup Simples;tuplas por milissegundos;tp/ms;1.3417867697430321;155.7625;209;cache quente
0;2026-07-02 20:20:18;sistema_giovana;36;Busca de produto por ASIN - 14;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.3270;0;cache quente
0;2026-07-02 20:20:18;sistema_giovana;37;Busca de categorias por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2033;0;cache quente
0;2026-07-02 20:20:18;sistema_giovana;38;Busca de produto por ASIN - 15;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1464;0;cache quente
0;2026-07-02 20:20:18;sistema_giovana;39;Busca de reviews por ASIN - 11;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.7016;0;cache quente
0;2026-07-02 20:20:18;sistema_giovana;40;Busca de produto por ASIN - 16;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;88.4693;0;cache quente
0;2026-07-02 20:20:18;sistema_giovana;86;Busca de produtos por cat_nome - 36;Lookup Simples;tuplas por milissegundos;tp/ms;2.4516803965783884;184.7712;453;cache quente
0;2026-07-02 20:20:18;sistema_giovana;87;Busca de produtos por cat_nome - 37;Lookup Simples;tuplas por milissegundos;tp/ms;7.75684728946899;47.4420;368;cache quente
0;2026-07-02 20:20:18;sistema_giovana;88;Busca de produtos por cat_nome - 38;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;84.7961;0;cache quente
0;2026-07-02 20:20:18;sistema_giovana;89;Busca de produtos por cat_nome - 39;Lookup Simples;tuplas por milissegundos;tp/ms;208.8024853244945;98.5573;20579;cache quente
0;2026-07-02 20:20:19;sistema_giovana;90;Busca de produtos por cat_nome - 40;Lookup Simples;tuplas por milissegundos;tp/ms;137.6024167650604;223.4408;30746;cache quente
0;2026-07-02 20:20:19;sistema_giovana;41;Busca de produtos similares por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;1.1894;0;cache quente
0;2026-07-02 20:20:19;sistema_giovana;42;Busca de categorias por ASIN - 6;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1725;0;cache quente
0;2026-07-02 20:20:19;sistema_giovana;43;Busca de reviews por ASIN - 12;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.3845;0;cache quente
0;2026-07-02 20:20:19;sistema_giovana;44;Busca de produto por ASIN - 17;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;27.0540;0;cache quente
0;2026-07-02 20:20:19;sistema_giovana;45;Busca de produto por ASIN - 18;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2197;0;cache quente
0;2026-07-02 20:20:19;sistema_giovana;91;Busca de produtos por cat_nome - 41;Lookup Simples;tuplas por milissegundos;tp/ms;642.3721321550069;123.0035;79014;cache quente
0;2026-07-02 20:20:19;sistema_giovana;92;Busca de produtos por cat_nome - 42;Lookup Simples;tuplas por milissegundos;tp/ms;70.70207075527497;272.5804;19272;cache quente
0;2026-07-02 20:20:20;sistema_giovana;93;Busca de produtos por cat_nome - 43;Lookup Simples;tuplas por milissegundos;tp/ms;0.8854302266236667;605.3554;536;cache quente
0;2026-07-02 20:20:20;sistema_giovana;94;Busca de produtos por cat_nome - 44;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;154.3283;0;cache quente
0;2026-07-02 20:20:20;sistema_giovana;95;Busca de produtos por cat_nome - 45;Lookup Simples;tuplas por milissegundos;tp/ms;4.111175582043464;215.0237;884;cache quente
0;2026-07-02 20:20:20;sistema_giovana;46;Busca de reviews por ASIN - 13;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;156.3440;0;cache quente
0;2026-07-02 20:20:20;sistema_giovana;47;Busca de produto por ASIN - 19;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2330;0;cache quente
0;2026-07-02 20:20:20;sistema_giovana;48;Busca de categorias por ASIN - 7;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1380;0;cache quente
0;2026-07-02 20:20:20;sistema_giovana;49;Busca de reviews por ASIN - 14;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.9350;0;cache quente
0;2026-07-02 20:20:20;sistema_giovana;50;Busca de produto por ASIN - 20;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2178;0;cache quente
0;2026-07-02 20:20:20;sistema_giovana;96;Busca de produtos por cat_nome - 46;Lookup Simples;tuplas por milissegundos;tp/ms;3.1482206876742365;85.4451;269;cache quente
0;2026-07-02 20:20:20;sistema_giovana;97;Busca de produtos por cat_nome - 47;Lookup Simples;tuplas por milissegundos;tp/ms;10.733833837807248;76.8598;825;cache quente
0;2026-07-02 20:20:21;sistema_giovana;98;Busca de produtos por cat_nome - 48;Lookup Simples;tuplas por milissegundos;tp/ms;0.3871223392357329;38.7474;15;cache quente
0;2026-07-02 20:20:21;sistema_giovana;99;Busca de produtos por cat_nome - 49;Lookup Simples;tuplas por milissegundos;tp/ms;21.959232519735586;191.3091;4201;cache quente
0;2026-07-02 20:20:21;sistema_giovana;100;Busca de produtos por cat_nome - 50;Lookup Simples;tuplas por milissegundos;tp/ms;1.9646896184257523;193.9238;381;cache quente
0;2026-07-02 20:20:22;sistema_giovana;1;Busca de produto por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.5086;0;cache quente
0;2026-07-02 20:20:22;sistema_giovana;2;Busca de produto por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1548;0;cache quente
0;2026-07-02 20:20:22;sistema_giovana;3;Busca de reviews por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;20.5171;0;cache quente
0;2026-07-02 20:20:22;sistema_giovana;4;Busca de produtos similares por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.4666;0;cache quente
0;2026-07-02 20:20:22;sistema_giovana;5;Busca de categorias por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1557;0;cache quente
0;2026-07-02 20:20:22;sistema_giovana;6;Busca de reviews positivos por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.7206;0;cache quente
0;2026-07-02 20:20:22;sistema_giovana;7;Busca de reviews úteis por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.9577;0;cache quente
0;2026-07-02 20:20:22;sistema_giovana;8;Busca resumida por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2318;0;cache quente
0;2026-07-02 20:20:22;sistema_giovana;9;Busca de produto por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1446;0;cache quente
0;2026-07-02 20:20:22;sistema_giovana;10;Busca de produto por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1327;0;cache quente
0;2026-07-02 20:20:22;sistema_giovana;51;Busca de produtos por cat_nome - 1;Lookup Simples;tuplas por milissegundos;tp/ms;200.59887033784221;102.5878;20579;cache quente
0;2026-07-02 20:20:22;sistema_giovana;52;Busca de produtos por cat_nome - 2;Lookup Simples;tuplas por milissegundos;tp/ms;210.02063252160644;97.9856;20579;cache quente
0;2026-07-02 20:20:23;sistema_giovana;53;Busca de produtos por cat_nome - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.013043551020945109;76.6662;1;cache quente
0;2026-07-02 20:20:23;sistema_giovana;54;Busca de produtos por cat_nome - 4;Lookup Simples;tuplas por milissegundos;tp/ms;8.604978137466599;2.3242;20;cache quente
0;2026-07-02 20:20:23;sistema_giovana;55;Busca de produtos por cat_nome - 5;Lookup Simples;tuplas por milissegundos;tp/ms;1.151726806134871;33.8622;39;cache quente
0;2026-07-02 20:20:23;sistema_giovana;56;Busca de produtos por cat_nome - 6;Lookup Simples;tuplas por milissegundos;tp/ms;3.799386989520858;34.2160;130;cache quente
0;2026-07-02 20:20:23;sistema_giovana;57;Busca de produtos por cat_nome - 7;Lookup Simples;tuplas por milissegundos;tp/ms;204.85706658895185;100.4554;20579;cache quente
0;2026-07-02 20:20:23;sistema_giovana;58;Busca de produtos por cat_nome - 8;Lookup Simples;tuplas por milissegundos;tp/ms;1343.8193248707591;358.9314;482339;cache quente
0;2026-07-02 20:20:23;sistema_giovana;59;Busca de produtos por cat_nome - 9;Lookup Simples;tuplas por milissegundos;tp/ms;4.7322740429298635;198.2134;938;cache quente
0;2026-07-02 20:20:24;sistema_giovana;60;Busca de produtos por cat_nome - 10;Lookup Simples;tuplas por milissegundos;tp/ms;140.14747633516245;219.7614;30799;cache quente
0;2026-07-02 20:20:33;sistema_giovana;1;Busca de produto por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;1.2020;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;2;Busca de produto por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1677;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;3;Busca de reviews por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;21.2269;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;4;Busca de produtos similares por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.4704;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;5;Busca de categorias por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1359;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;6;Busca de reviews positivos por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.8794;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;7;Busca de reviews úteis por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.4634;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;8;Busca resumida por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2348;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;9;Busca de produto por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1224;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;10;Busca de produto por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1115;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;11;Busca de produto por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1090;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;12;Busca de reviews por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.7545;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;13;Busca de reviews por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;132.1244;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;14;Busca de produtos similares por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.3155;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;15;Busca de categorias por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1795;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;16;Busca resumida por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1428;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;17;Busca de produto por ASIN - 6;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1439;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;18;Busca de reviews por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.0647;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;19;Busca de reviews por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.1794;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;20;Busca de produto por ASIN - 7;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2452;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;21;Busca de produto por ASIN - 8;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1480;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;22;Busca de reviews por ASIN - 6;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;30.3530;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;23;Busca de produto por ASIN - 9;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2152;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;24;Busca de categorias por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1273;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;25;Busca de produto por ASIN - 10;Lookup Simples;tuplas por milissegundos;tp/ms;9.904128221964848;0.1010;1;cache quente
0;2026-07-02 20:20:33;sistema_giovana;26;Busca de reviews por ASIN - 7;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.5875;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;27;Busca de produto por ASIN - 11;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2121;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;28;Busca de produtos similares por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;8.53693940639992;0.1171;1;cache quente
0;2026-07-02 20:20:33;sistema_giovana;29;Busca de reviews por ASIN - 8;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.8235;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;30;Busca de categorias por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2263;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;31;Busca de produto por ASIN - 12;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1272;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;32;Busca de reviews por ASIN - 9;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.2041;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;33;Busca de produto por ASIN - 13;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2045;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;34;Busca de produtos similares por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1094;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;35;Busca de reviews por ASIN - 10;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.9202;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;36;Busca de produto por ASIN - 14;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2254;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;37;Busca de categorias por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1517;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;38;Busca de produto por ASIN - 15;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1138;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;39;Busca de reviews por ASIN - 11;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.7779;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;40;Busca de produto por ASIN - 16;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;87.8217;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;41;Busca de produtos similares por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2023;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;42;Busca de categorias por ASIN - 6;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1245;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;43;Busca de reviews por ASIN - 12;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.3167;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;44;Busca de produto por ASIN - 17;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.6682;0;cache quente
0;2026-07-02 20:20:33;sistema_giovana;45;Busca de produto por ASIN - 18;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1947;0;cache quente
0;2026-07-02 20:20:34;sistema_giovana;46;Busca de reviews por ASIN - 13;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;156.8795;0;cache quente
0;2026-07-02 20:20:34;sistema_giovana;47;Busca de produto por ASIN - 19;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2132;0;cache quente
0;2026-07-02 20:20:34;sistema_giovana;48;Busca de categorias por ASIN - 7;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1222;0;cache quente
0;2026-07-02 20:20:34;sistema_giovana;49;Busca de reviews por ASIN - 14;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.9018;0;cache quente
0;2026-07-02 20:20:34;sistema_giovana;50;Busca de produto por ASIN - 20;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2155;0;cache quente
0;2026-07-02 20:20:34;sistema_giovana;51;Busca de produtos por cat_nome - 1;Lookup Simples;tuplas por milissegundos;tp/ms;199.83853660441497;102.9781;20579;cache quente
0;2026-07-02 20:20:34;sistema_giovana;52;Busca de produtos por cat_nome - 2;Lookup Simples;tuplas por milissegundos;tp/ms;204.04250449863753;100.8564;20579;cache quente
0;2026-07-02 20:20:34;sistema_giovana;53;Busca de produtos por cat_nome - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.013064593938759101;76.5428;1;cache quente
0;2026-07-02 20:20:34;sistema_giovana;54;Busca de produtos por cat_nome - 4;Lookup Simples;tuplas por milissegundos;tp/ms;9.12479942397539;2.1918;20;cache quente
0;2026-07-02 20:20:34;sistema_giovana;55;Busca de produtos por cat_nome - 5;Lookup Simples;tuplas por milissegundos;tp/ms;1.1454231257531888;34.0486;39;cache quente
0;2026-07-02 20:20:34;sistema_giovana;56;Busca de produtos por cat_nome - 6;Lookup Simples;tuplas por milissegundos;tp/ms;3.808307940651616;34.1359;130;cache quente
0;2026-07-02 20:20:34;sistema_giovana;57;Busca de produtos por cat_nome - 7;Lookup Simples;tuplas por milissegundos;tp/ms;206.33015997622712;99.7382;20579;cache quente
0;2026-07-02 20:20:34;sistema_giovana;58;Busca de produtos por cat_nome - 8;Lookup Simples;tuplas por milissegundos;tp/ms;1306.3389920904226;369.2296;482339;cache quente
0;2026-07-02 20:20:35;sistema_giovana;59;Busca de produtos por cat_nome - 9;Lookup Simples;tuplas por milissegundos;tp/ms;4.698806526796231;199.6252;938;cache quente
0;2026-07-02 20:20:35;sistema_giovana;60;Busca de produtos por cat_nome - 10;Lookup Simples;tuplas por milissegundos;tp/ms;139.65118960869424;220.5423;30799;cache quente
0;2026-07-02 20:20:35;sistema_giovana;61;Busca de produtos por cat_nome - 11;Lookup Simples;tuplas por milissegundos;tp/ms;1081.7542697157235;376.6391;407431;cache quente
0;2026-07-02 20:20:35;sistema_giovana;62;Busca de produtos por cat_nome - 12;Lookup Simples;tuplas por milissegundos;tp/ms;185.04564936841646;108.7083;20116;cache quente
0;2026-07-02 20:20:35;sistema_giovana;63;Busca de produtos por cat_nome - 13;Lookup Simples;tuplas por milissegundos;tp/ms;40.51828051907009;87.0224;3526;cache quente
0;2026-07-02 20:20:35;sistema_giovana;64;Busca de produtos por cat_nome - 14;Lookup Simples;tuplas por milissegundos;tp/ms;210.1687150981905;97.8928;20574;cache quente
0;2026-07-02 20:20:36;sistema_giovana;65;Busca de produtos por cat_nome - 15;Lookup Simples;tuplas por milissegundos;tp/ms;38.798806006067814;86.8583;3370;cache quente
0;2026-07-02 20:20:36;sistema_giovana;66;Busca de produtos por cat_nome - 16;Lookup Simples;tuplas por milissegundos;tp/ms;727.4867928145663;108.6260;79024;cache quente
0;2026-07-02 20:20:36;sistema_giovana;67;Busca de produtos por cat_nome - 17;Lookup Simples;tuplas por milissegundos;tp/ms;0.9731901000764475;163.3802;159;cache quente
0;2026-07-02 20:20:36;sistema_giovana;68;Busca de produtos por cat_nome - 18;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;143.0773;0;cache quente
0;2026-07-02 20:20:36;sistema_giovana;69;Busca de produtos por cat_nome - 19;Lookup Simples;tuplas por milissegundos;tp/ms;0.30863491671082965;162.0037;50;cache quente
0;2026-07-02 20:20:36;sistema_giovana;70;Busca de produtos por cat_nome - 20;Lookup Simples;tuplas por milissegundos;tp/ms;38.87167081982996;322.2913;12528;cache quente
0;2026-07-02 20:20:37;sistema_giovana;71;Busca de produtos por cat_nome - 21;Lookup Simples;tuplas por milissegundos;tp/ms;31.032672288987577;403.7036;12528;cache quente
0;2026-07-02 20:20:37;sistema_giovana;72;Busca de produtos por cat_nome - 22;Lookup Simples;tuplas por milissegundos;tp/ms;2.62309829939839;73.5771;193;cache quente
0;2026-07-02 20:20:38;sistema_giovana;73;Busca de produtos por cat_nome - 23;Lookup Simples;tuplas por milissegundos;tp/ms;2346.7592018735586;992.0272;2328049;cache quente
0;2026-07-02 20:20:38;sistema_giovana;74;Busca de produtos por cat_nome - 24;Lookup Simples;tuplas por milissegundos;tp/ms;0.4104849233426232;109.6264;45;cache quente
0;2026-07-02 20:20:38;sistema_giovana;75;Busca de produtos por cat_nome - 25;Lookup Simples;tuplas por milissegundos;tp/ms;1.1340454067607315;37.9174;43;cache quente
0;2026-07-02 20:20:38;sistema_giovana;76;Busca de produtos por cat_nome - 26;Lookup Simples;tuplas por milissegundos;tp/ms;3.797520029557805;232.7835;884;cache quente
0;2026-07-02 20:20:38;sistema_giovana;77;Busca de produtos por cat_nome - 27;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;131.3356;0;cache quente
0;2026-07-02 20:20:39;sistema_giovana;78;Busca de produtos por cat_nome - 28;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;153.4313;0;cache quente
0;2026-07-02 20:20:39;sistema_giovana;79;Busca de produtos por cat_nome - 29;Lookup Simples;tuplas por milissegundos;tp/ms;199.66021081706762;103.0451;20574;cache quente
0;2026-07-02 20:20:39;sistema_giovana;80;Busca de produtos por cat_nome - 30;Lookup Simples;tuplas por milissegundos;tp/ms;16.429945566980503;227.5114;3738;cache quente
0;2026-07-02 20:20:39;sistema_giovana;81;Busca de produtos por cat_nome - 31;Lookup Simples;tuplas por milissegundos;tp/ms;0.11928680614355541;83.8316;10;cache quente
0;2026-07-02 20:20:39;sistema_giovana;82;Busca de produtos por cat_nome - 32;Lookup Simples;tuplas por milissegundos;tp/ms;611.1356062629295;129.3068;79024;cache quente
0;2026-07-02 20:20:39;sistema_giovana;83;Busca de produtos por cat_nome - 33;Lookup Simples;tuplas por milissegundos;tp/ms;0.6894598983641808;36.2603;25;cache quente
0;2026-07-02 20:20:39;sistema_giovana;84;Busca de produtos por cat_nome - 34;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;131.6835;0;cache quente
0;2026-07-02 20:20:39;sistema_giovana;85;Busca de produtos por cat_nome - 35;Lookup Simples;tuplas por milissegundos;tp/ms;1.3188545650621515;158.4708;209;cache quente
0;2026-07-02 20:20:40;sistema_giovana;86;Busca de produtos por cat_nome - 36;Lookup Simples;tuplas por milissegundos;tp/ms;2.4224927974318624;186.9975;453;cache quente
0;2026-07-02 20:20:40;sistema_giovana;87;Busca de produtos por cat_nome - 37;Lookup Simples;tuplas por milissegundos;tp/ms;7.66139323305405;48.0330;368;cache quente
0;2026-07-02 20:20:40;sistema_giovana;88;Busca de produtos por cat_nome - 38;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;84.8606;0;cache quente
0;2026-07-02 20:20:40;sistema_giovana;89;Busca de produtos por cat_nome - 39;Lookup Simples;tuplas por milissegundos;tp/ms;208.44843249182023;98.7247;20579;cache quente
0;2026-07-02 20:20:40;sistema_giovana;90;Busca de produtos por cat_nome - 40;Lookup Simples;tuplas por milissegundos;tp/ms;138.27187810368665;222.3590;30746;cache quente
0;2026-07-02 20:20:40;sistema_giovana;91;Busca de produtos por cat_nome - 41;Lookup Simples;tuplas por milissegundos;tp/ms;625.345669819954;126.3525;79014;cache quente
0;2026-07-02 20:20:40;sistema_giovana;92;Busca de produtos por cat_nome - 42;Lookup Simples;tuplas por milissegundos;tp/ms;74.07600731904257;260.1652;19272;cache quente
0;2026-07-02 20:20:41;sistema_giovana;93;Busca de produtos por cat_nome - 43;Lookup Simples;tuplas por milissegundos;tp/ms;0.8814625479158744;608.0803;536;cache quente
0;2026-07-02 20:20:41;sistema_giovana;94;Busca de produtos por cat_nome - 44;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;153.3396;0;cache quente
